nohup: ignoring input
--------------------------------------------------
正在加载模型 medium.en (RTF 专项测试)...
模型加载完成。
--------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
6930-81414-0022           | 0.4197       | 4.34       | 0.0967  
6930-81414-0023           | 0.4898       | 4.88       | 0.1003  
6930-81414-0024           | 0.5036       | 5.05       | 0.0997  
6930-81414-0025           | 0.3008       | 2.53       | 0.1189  
6930-81414-0026           | 0.3034       | 3.08       | 0.0987  
6930-81414-0027           | 0.4511       | 3.85       | 0.1172  
6930-76324-0000           | 0.2944       | 3.02       | 0.0973  
6930-76324-0001           | 0.3163       | 3.20       | 0.0988  
6930-76324-0002           | 0.6529       | 5.56       | 0.1174  
6930-76324-0003           | 0.4163       | 3.38       | 0.1230  
6930-76324-0004           | 0.6486       | 6.15       | 0.1055  
6930-76324-0005           | 0.5287       | 5.04       | 0.1050  
6930-76324-0006           | 0.5200       | 4.46       | 0.1167  
6930-76324-0007           | 0.3108       | 2.82       | 0.1102  
6930-76324-0008           | 0.5778       | 5.18       | 0.1114  
6930-76324-0009           | 0.3241       | 3.40       | 0.0952  
6930-76324-0010           | 0.2891       | 2.69       | 0.1075  
6930-76324-0011           | 1.0586       | 9.24       | 0.1146  
6930-76324-0012           | 0.5442       | 4.66       | 0.1169  
6930-76324-0013           | 0.5222       | 4.30       | 0.1213  
6930-76324-0014           | 0.5135       | 4.72       | 0.1088  
6930-76324-0015           | 1.2306       | 12.40      | 0.0992  
6930-76324-0016           | 0.9847       | 9.21       | 0.1070  
6930-76324-0017           | 0.6250       | 5.41       | 0.1155  
6930-76324-0018           | 0.2215       | 2.14       | 0.1035  
6930-76324-0019           | 0.3109       | 2.58       | 0.1207  
6930-76324-0020           | 0.6181       | 6.32       | 0.0979  
6930-76324-0021           | 0.8277       | 7.36       | 0.1125  
6930-76324-0022           | 0.2036       | 1.90       | 0.1075  
6930-76324-0023           | 0.5448       | 4.85       | 0.1123  
6930-76324-0024           | 0.4189       | 4.05       | 0.1034  
6930-76324-0025           | 0.4107       | 4.12       | 0.0997  
6930-76324-0026           | 0.3381       | 3.08       | 0.1096  
6930-76324-0027           | 1.0144       | 8.27       | 0.1227  
6930-76324-0028           | 1.0071       | 9.88       | 0.1020  
6930-75918-0000           | 0.4034       | 3.50       | 0.1151  
6930-75918-0001           | 2.5358       | 14.22      | 0.1783  
6930-75918-0002           | 0.4869       | 5.03       | 0.0969  
6930-75918-0003           | 3.4237       | 23.32      | 0.1468  
6930-75918-0004           | 1.1243       | 11.06      | 0.1016  
6930-75918-0005           | 1.3565       | 13.16      | 0.1031  
6930-75918-0006           | 0.9860       | 5.85       | 0.1686  
6930-75918-0007           | 0.3094       | 3.31       | 0.0933  
6930-75918-0008           | 0.5063       | 4.79       | 0.1058  
6930-75918-0009           | 0.7684       | 7.28       | 0.1055  
6930-75918-0010           | 0.3039       | 3.04       | 0.1001  
6930-75918-0011           | 0.3245       | 3.19       | 0.1016  
6930-75918-0012           | 0.2079       | 1.94       | 0.1072  
6930-75918-0013           | 0.3121       | 2.94       | 0.1061  
6930-75918-0014           | 1.7465       | 16.84      | 0.1037  
6930-75918-0015           | 0.6095       | 6.38       | 0.0955  
6930-75918-0016           | 1.0683       | 10.02      | 0.1067  
6930-75918-0017           | 0.6131       | 6.16       | 0.0995  
6930-75918-0018           | 1.1100       | 10.81      | 0.1027  
6930-75918-0019           | 1.2532       | 11.65      | 0.1076  
6930-75918-0020           | 1.4867       | 14.40      | 0.1032  
2961-961-0000             | 0.4002       | 4.67       | 0.0858  
2961-961-0001             | 0.9024       | 9.19       | 0.0983  
2961-961-0002             | 3.0682       | 19.99      | 0.1535  
2961-961-0003             | 0.4089       | 4.73       | 0.0865  
2961-961-0004             | 1.1654       | 11.48      | 0.1015  
2961-961-0005             | 0.4017       | 3.77       | 0.1064  
2961-961-0006             | 0.4483       | 4.60       | 0.0974  
2961-961-0007             | 0.8153       | 8.51       | 0.0959  
2961-961-0008             | 0.7301       | 7.16       | 0.1020  
2961-961-0009             | 0.6431       | 5.71       | 0.1127  
2961-961-0010             | 0.7589       | 7.83       | 0.0969  
2961-961-0011             | 0.8139       | 7.82       | 0.1041  
2961-961-0012             | 1.3834       | 13.02      | 0.1063  
2961-961-0013             | 0.5048       | 5.12       | 0.0986  
2961-961-0014             | 1.1130       | 9.56       | 0.1164  
2961-961-0015             | 0.7281       | 6.82       | 0.1068  
2961-961-0016             | 0.7124       | 7.82       | 0.0912  
2961-961-0017             | 1.0380       | 9.73       | 0.1067  
2961-961-0018             | 0.5072       | 5.29       | 0.0959  
2961-961-0019             | 2.3773       | 12.26      | 0.1940  
2961-961-0020             | 0.6174       | 6.12       | 0.1008  
2961-961-0021             | 0.5072       | 4.94       | 0.1027  
2961-961-0022             | 2.6787       | 25.98      | 0.1031  
2961-960-0000             | 2.7620       | 27.18      | 0.1016  
2961-960-0001             | 0.7871       | 8.25       | 0.0954  
2961-960-0002             | 1.5075       | 15.35      | 0.0982  
2961-960-0003             | 1.7038       | 17.32      | 0.0984  
2961-960-0004             | 0.8302       | 8.22       | 0.1010  
2961-960-0005             | 0.9993       | 10.36      | 0.0965  
2961-960-0006             | 1.6216       | 15.72      | 0.1031  
2961-960-0007             | 1.7460       | 7.64       | 0.2285  
2961-960-0008             | 2.6113       | 15.46      | 0.1690  
2961-960-0009             | 1.1130       | 11.86      | 0.0938  
2961-960-0010             | 1.9783       | 20.46      | 0.0967  
2961-960-0011             | 2.0926       | 20.88      | 0.1002  
2961-960-0012             | 0.7138       | 6.89       | 0.1036  
2961-960-0013             | 1.0344       | 10.57      | 0.0978  
2961-960-0014             | 0.8591       | 8.78       | 0.0979  
2961-960-0015             | 0.7102       | 7.83       | 0.0907  
2961-960-0016             | 0.7908       | 7.76       | 0.1019  
2961-960-0017             | 0.8028       | 7.87       | 0.1020  
2961-960-0018             | 0.8223       | 8.38       | 0.0981  
2961-960-0019             | 1.2130       | 12.13      | 0.1000  
2961-960-0020             | 1.0416       | 9.88       | 0.1054  
2961-960-0021             | 2.5331       | 15.79      | 0.1605  
2961-960-0022             | 0.7090       | 7.42       | 0.0955  
8455-210777-0000          | 0.9573       | 8.74       | 0.1095  
8455-210777-0001          | 1.8807       | 18.12      | 0.1038  
8455-210777-0002          | 0.6824       | 6.24       | 0.1094  
8455-210777-0003          | 1.0736       | 10.72      | 0.1001  
8455-210777-0004          | 0.8595       | 7.84       | 0.1096  
8455-210777-0005          | 0.6219       | 5.68       | 0.1094  
8455-210777-0006          | 0.4092       | 4.52       | 0.0905  
8455-210777-0007          | 0.3105       | 2.67       | 0.1163  
8455-210777-0008          | 1.2560       | 11.84      | 0.1061  
8455-210777-0009          | 0.4112       | 4.58       | 0.0898  
8455-210777-0010          | 0.3180       | 3.10       | 0.1026  
8455-210777-0011          | 0.6506       | 6.63       | 0.0981  
8455-210777-0012          | 0.3213       | 3.52       | 0.0911  
8455-210777-0013          | 0.7435       | 7.41       | 0.1003  
8455-210777-0014          | 0.4082       | 4.12       | 0.0991  
8455-210777-0015          | 0.8604       | 8.62       | 0.0999  
8455-210777-0016          | 2.6786       | 16.24      | 0.1649  
8455-210777-0017          | 0.5260       | 5.33       | 0.0987  
8455-210777-0018          | 0.6410       | 5.92       | 0.1082  
8455-210777-0019          | 0.8602       | 8.11       | 0.1061  
8455-210777-0020          | 0.3155       | 3.15       | 0.1000  
8455-210777-0021          | 0.3140       | 2.71       | 0.1157  
8455-210777-0022          | 1.7525       | 16.36      | 0.1071  
8455-210777-0023          | 0.5272       | 4.73       | 0.1115  
8455-210777-0024          | 0.7266       | 7.56       | 0.0961  
8455-210777-0025          | 0.4230       | 3.63       | 0.1165  
8455-210777-0026          | 0.3178       | 3.00       | 0.1059  
8455-210777-0027          | 1.2672       | 12.62      | 0.1004  
8455-210777-0028          | 0.8250       | 7.74       | 0.1067  
8455-210777-0029          | 0.2998       | 3.08       | 0.0972  
8455-210777-0030          | 1.3216       | 12.85      | 0.1029  
8455-210777-0031          | 0.9057       | 7.67       | 0.1181  
8455-210777-0032          | 0.2164       | 2.14       | 0.1011  
8455-210777-0033          | 0.7661       | 7.51       | 0.1020  
8455-210777-0034          | 0.9072       | 7.70       | 0.1178  
8455-210777-0035          | 0.5111       | 4.99       | 0.1024  
8455-210777-0036          | 2.6278       | 15.06      | 0.1744  
8455-210777-0037          | 0.4955       | 4.74       | 0.1047  
8455-210777-0038          | 1.0430       | 10.03      | 0.1040  
8455-210777-0039          | 0.8142       | 5.59       | 0.1457  
8455-210777-0040          | 0.6346       | 6.20       | 0.1024  
8455-210777-0041          | 0.5497       | 6.37       | 0.0863  
8455-210777-0042          | 0.4435       | 4.78       | 0.0928  
8455-210777-0043          | 0.2990       | 3.15       | 0.0951  
8455-210777-0044          | 0.7298       | 7.17       | 0.1018  
8455-210777-0045          | 1.1623       | 11.29      | 0.1030  
8455-210777-0046          | 0.9820       | 9.33       | 0.1052  
8455-210777-0047          | 0.2954       | 2.54       | 0.1163  
8455-210777-0048          | 0.3204       | 3.43       | 0.0934  
8455-210777-0049          | 0.4006       | 4.11       | 0.0975  
8455-210777-0050          | 0.4034       | 3.94       | 0.1023  
8455-210777-0051          | 1.5370       | 13.96      | 0.1101  
8455-210777-0052          | 0.6046       | 4.94       | 0.1224  
8455-210777-0053          | 0.7312       | 6.96       | 0.1051  
8455-210777-0054          | 0.2025       | 2.52       | 0.0804  
8455-210777-0055          | 2.1094       | 9.55       | 0.2208  
8455-210777-0056          | 0.6202       | 5.54       | 0.1119  
8455-210777-0057          | 1.0255       | 10.81      | 0.0949  
8455-210777-0058          | 0.7335       | 7.16       | 0.1024  
8455-210777-0059          | 0.6392       | 5.54       | 0.1155  
8455-210777-0060          | 0.7474       | 7.08       | 0.1056  
8455-210777-0061          | 1.5717       | 15.64      | 0.1005  
8455-210777-0062          | 0.3041       | 3.05       | 0.0997  
8455-210777-0063          | 0.1921       | 2.26       | 0.0850  
8455-210777-0064          | 1.4501       | 3.83       | 0.3781  
8455-210777-0065          | 0.4308       | 3.92       | 0.1100  
8455-210777-0066          | 0.2970       | 2.76       | 0.1076  
8455-210777-0067          | 0.4201       | 3.75       | 0.1119  
8455-210777-0068          | 0.2049       | 2.59       | 0.0791  
8455-210777-0069          | 1.0242       | 8.91       | 0.1149  
8455-210777-0070          | 0.6374       | 5.95       | 0.1072  
8555-284447-0000          | 0.9388       | 9.61       | 0.0977  
8555-284447-0001          | 0.9607       | 8.61       | 0.1116  
8555-284447-0002          | 0.8574       | 8.03       | 0.1068  
8555-284447-0003          | 0.4216       | 4.42       | 0.0955  
8555-284447-0004          | 0.5480       | 5.49       | 0.0999  
8555-284447-0005          | 0.7242       | 6.83       | 0.1060  
8555-284447-0006          | 1.9558       | 12.96      | 0.1510  
8555-284447-0007          | 0.6205       | 6.37       | 0.0975  
8555-284447-0008          | 0.9588       | 8.39       | 0.1143  
8555-284447-0009          | 0.3071       | 3.27       | 0.0938  
8555-284447-0010          | 1.3451       | 12.93      | 0.1040  
8555-284447-0011          | 0.1984       | 1.96       | 0.1015  
8555-284447-0012          | 0.2093       | 2.27       | 0.0920  
8555-284447-0013          | 0.9611       | 9.04       | 0.1063  
8555-284447-0014          | 0.9684       | 8.47       | 0.1143  
8555-284447-0015          | 3.2101       | 19.76      | 0.1625  
8555-284447-0016          | 0.1890       | 2.11       | 0.0896  
8555-284447-0017          | 2.4090       | 11.62      | 0.2073  
8555-284447-0018          | 0.6500       | 5.46       | 0.1190  
8555-284447-0019          | 1.1344       | 10.28      | 0.1104  
8555-284447-0020          | 0.4057       | 4.09       | 0.0992  
8555-284447-0021          | 1.3965       | 13.18      | 0.1060  
8555-284447-0022          | 0.4298       | 3.56       | 0.1207  
8555-284447-0023          | 0.7529       | 7.16       | 0.1052  
8555-284447-0024          | 0.5214       | 4.63       | 0.1125  
8555-292519-0000          | 1.6017       | 14.90      | 0.1075  
8555-292519-0001          | 2.0458       | 20.82      | 0.0983  
8555-292519-0002          | 0.1882       | 1.81       | 0.1040  
8555-292519-0003          | 2.5119       | 14.58      | 0.1723  
8555-292519-0004          | 0.3105       | 3.25       | 0.0957  
8555-292519-0005          | 0.9393       | 9.57       | 0.0981  
8555-292519-0006          | 1.0435       | 10.18      | 0.1025  
8555-292519-0007          | 0.8551       | 8.40       | 0.1017  
8555-292519-0008          | 0.5977       | 6.03       | 0.0992  
8555-292519-0009          | 1.9098       | 17.96      | 0.1063  
8555-292519-0010          | 0.5455       | 5.77       | 0.0945  
8555-292519-0011          | 0.3284       | 3.08       | 0.1066  
8555-292519-0012          | 0.4803       | 5.17       | 0.0929  
8555-292519-0013          | 0.4189       | 4.18       | 0.1001  
8555-292519-0014          | 0.2032       | 2.44       | 0.0834  
8555-292519-0015          | 0.3143       | 2.85       | 0.1103  
8555-284449-0000          | 1.2968       | 12.04      | 0.1077  
8555-284449-0001          | 0.8681       | 8.63       | 0.1006  
8555-284449-0002          | 1.2149       | 11.07      | 0.1097  
8555-284449-0003          | 0.9411       | 8.88       | 0.1060  
8555-284449-0004          | 1.7885       | 13.90      | 0.1287  
8555-284449-0005          | 0.3015       | 2.56       | 0.1180  
8555-284449-0006          | 0.4149       | 3.92       | 0.1058  
8555-284449-0007          | 0.9649       | 9.31       | 0.1036  
8555-284449-0008          | 0.6147       | 6.13       | 0.1002  
8555-284449-0009          | 0.3484       | 3.27       | 0.1065  
8555-284449-0010          | 0.3367       | 2.51       | 0.1341  
8555-284449-0011          | 1.7344       | 16.52      | 0.1050  
8555-284449-0012          | 1.7386       | 9.87       | 0.1761  
8555-284449-0013          | 0.6310       | 5.78       | 0.1093  
8555-284449-0014          | 0.2018       | 2.15       | 0.0937  
8555-284449-0015          | 0.6042       | 5.12       | 0.1180  
8555-284449-0016          | 0.6124       | 5.89       | 0.1039  
8555-284449-0017          | 1.4337       | 13.34      | 0.1075  
8555-284449-0018          | 0.7336       | 7.03       | 0.1044  
8555-284449-0019          | 0.8542       | 7.61       | 0.1123  
8555-284449-0020          | 0.5302       | 5.09       | 0.1041  
3575-170457-0000          | 0.8567       | 8.23       | 0.1041  
3575-170457-0001          | 0.3394       | 2.99       | 0.1135  
3575-170457-0002          | 0.2244       | 2.11       | 0.1064  
3575-170457-0003          | 0.8786       | 7.59       | 0.1157  
3575-170457-0004          | 0.3117       | 3.10       | 0.1004  
3575-170457-0005          | 0.7122       | 7.34       | 0.0970  
3575-170457-0006          | 0.8114       | 8.30       | 0.0978  
3575-170457-0007          | 0.7970       | 7.78       | 0.1025  
3575-170457-0008          | 1.3298       | 13.55      | 0.0981  
3575-170457-0009          | 0.6938       | 6.73       | 0.1031  
3575-170457-0010          | 0.5211       | 4.79       | 0.1088  
3575-170457-0011          | 0.7212       | 7.01       | 0.1028  
3575-170457-0012          | 0.6875       | 5.85       | 0.1175  
3575-170457-0013          | 0.9238       | 9.18       | 0.1007  
3575-170457-0014          | 0.7044       | 6.68       | 0.1055  
3575-170457-0015          | 1.4530       | 14.43      | 0.1007  
3575-170457-0016          | 0.1985       | 1.70       | 0.1171  
3575-170457-0017          | 1.3042       | 12.73      | 0.1025  
3575-170457-0018          | 0.2980       | 2.92       | 0.1020  
3575-170457-0019          | 0.6677       | 6.16       | 0.1085  
3575-170457-0020          | 0.9392       | 8.64       | 0.1086  
3575-170457-0021          | 0.4323       | 4.18       | 0.1034  
3575-170457-0022          | 0.5310       | 5.83       | 0.0912  
3575-170457-0023          | 1.4514       | 9.10       | 0.1596  
3575-170457-0024          | 1.2667       | 12.26      | 0.1034  
3575-170457-0025          | 1.0200       | 9.21       | 0.1108  
3575-170457-0026          | 1.8888       | 16.73      | 0.1129  
3575-170457-0027          | 0.5097       | 4.58       | 0.1113  
3575-170457-0028          | 0.5039       | 5.53       | 0.0911  
3575-170457-0029          | 0.6764       | 6.05       | 0.1117  
3575-170457-0030          | 0.9271       | 8.95       | 0.1036  
3575-170457-0031          | 0.4171       | 4.00       | 0.1043  
3575-170457-0032          | 0.3096       | 3.03       | 0.1022  
3575-170457-0033          | 0.9413       | 8.50       | 0.1107  
3575-170457-0034          | 0.4323       | 3.50       | 0.1237  
3575-170457-0035          | 0.9483       | 9.37       | 0.1012  
3575-170457-0036          | 3.0282       | 28.27      | 0.1071  
3575-170457-0037          | 1.3793       | 14.20      | 0.0971  
3575-170457-0038          | 1.1604       | 11.54      | 0.1006  
3575-170457-0039          | 1.3826       | 12.72      | 0.1087  
3575-170457-0040          | 0.7151       | 6.91       | 0.1036  
3575-170457-0041          | 1.4888       | 14.01      | 0.1063  
3575-170457-0042          | 1.2627       | 12.21      | 0.1034  
3575-170457-0043          | 3.5394       | 19.00      | 0.1863  
3575-170457-0044          | 1.0376       | 9.72       | 0.1067  
3575-170457-0045          | 0.6348       | 6.52       | 0.0974  
3575-170457-0046          | 3.7862       | 25.64      | 0.1477  
3575-170457-0047          | 0.7267       | 6.53       | 0.1114  
3575-170457-0048          | 0.6196       | 5.55       | 0.1115  
3575-170457-0049          | 0.2928       | 2.71       | 0.1079  
3575-170457-0050          | 0.7532       | 6.41       | 0.1176  
3575-170457-0051          | 0.5476       | 4.92       | 0.1114  
3575-170457-0052          | 0.3058       | 3.00       | 0.1019  
3575-170457-0053          | 1.2608       | 11.95      | 0.1056  
3575-170457-0054          | 0.8459       | 8.01       | 0.1057  
3575-170457-0055          | 1.2854       | 11.85      | 0.1085  
3575-170457-0056          | 0.4457       | 3.37       | 0.1322  
-----------------------------------------------------------------
RTF 评测统计结果:
总音频时长: 19452.48 秒
总处理耗时: 2234.73 秒
★ 平均实时率 (Average RTF): 0.11488
  (意味着处理 1小时音频需要 6.89 分钟)
参考 WER: 25.63%
=================================================================
