nohup: ignoring input
-----------------------------------------------------------------
模式: 并行处理 (Threads=9)
正在加载模型 medium.en ...
模型加载完成。
-----------------------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
6930-81414-0019           | 3.2665       | 3.38       | 0.9664  
6930-81414-0021           | 2.5660       | 3.23       | 0.7956  
6930-81414-0022           | 3.4151       | 4.34       | 0.7869  
6930-81414-0025           | 2.5401       | 2.53       | 1.0040  
6930-81414-0026           | 2.5397       | 3.08       | 0.8259  
6930-81414-0020           | 4.3160       | 5.00       | 0.8632  
6930-81414-0023           | 4.3346       | 4.88       | 0.8873  
6930-76324-0000           | 2.6474       | 3.02       | 0.8752  
6930-81414-0024           | 4.3183       | 5.05       | 0.8551  
4507-16021-0047           | 31.6823      | 34.95      | 0.9064  
6930-81414-0027           | 3.6672       | 3.85       | 0.9525  
6930-76324-0001           | 2.7024       | 3.20       | 0.8445  
6930-76324-0003           | 3.6174       | 3.38       | 1.0687  
6930-76324-0007           | 2.7024       | 2.82       | 0.9583  
6930-76324-0009           | 2.5333       | 3.40       | 0.7440  
6930-76324-0010           | 2.7325       | 2.69       | 1.0158  
6930-76324-0002           | 5.4312       | 5.56       | 0.9768  
6930-76324-0005           | 4.5123       | 5.04       | 0.8962  
6930-76324-0004           | 5.4293       | 6.15       | 0.8828  
6930-76324-0006           | 4.4991       | 4.46       | 1.0099  
6930-76324-0008           | 4.4912       | 5.18       | 0.8662  
6930-76324-0018           | 1.7671       | 2.14       | 0.8258  
6930-76324-0012           | 4.4405       | 4.66       | 0.9539  
6930-76324-0019           | 2.6387       | 2.58       | 1.0247  
6930-76324-0013           | 4.4069       | 4.30       | 1.0237  
6930-76324-0014           | 4.3347       | 4.72       | 0.9184  
6930-76324-0022           | 1.7343       | 1.90       | 0.9152  
6930-76324-0017           | 5.2454       | 5.41       | 0.9696  
6930-76324-0011           | 8.7923       | 9.24       | 0.9515  
6930-76324-0020           | 5.2497       | 6.32       | 0.8313  
6930-76324-0023           | 4.3744       | 4.85       | 0.9019  
6930-76324-0024           | 3.5112       | 4.05       | 0.8670  
6930-76324-0026           | 2.6312       | 3.08       | 0.8529  
6930-76324-0016           | 8.0695       | 9.21       | 0.8766  
6930-76324-0025           | 3.5328       | 4.12       | 0.8575  
6930-76324-0021           | 7.0285       | 7.36       | 0.9556  
6930-76324-0015           | 10.5322      | 12.40      | 0.8490  
6930-75918-0000           | 3.5165       | 3.50       | 1.0033  
6930-75918-0002           | 4.7911       | 5.03       | 0.9534  
6930-75918-0007           | 3.0104       | 3.31       | 0.9081  
6930-76324-0027           | 8.3639       | 8.27       | 1.0114  
6930-75918-0006           | 5.7283       | 5.85       | 0.9792  
6930-76324-0028           | 9.2372       | 9.88       | 0.9354  
6930-75918-0008           | 4.4489       | 4.79       | 0.9298  
6930-75918-0010           | 3.7431       | 3.04       | 1.2333  
6930-75918-0012           | 2.8287       | 1.94       | 1.4581  
6930-75918-0004           | 11.1806      | 11.06      | 1.0104  
6930-75918-0011           | 4.7385       | 3.19       | 1.4831  
6930-75918-0013           | 4.7694       | 2.94       | 1.6223  
6930-75918-0009           | 8.3701       | 7.28       | 1.1497  
6930-75918-0001           | 14.8984      | 14.22      | 1.0473  
6930-75918-0005           | 13.9395      | 13.16      | 1.0592  
6930-75918-0015           | 6.2733       | 6.38       | 0.9833  
6930-75918-0017           | 5.1981       | 6.16       | 0.8438  
2961-961-0000             | 3.4733       | 4.67       | 0.7445  
6930-75918-0016           | 9.7520       | 10.02      | 0.9737  
6930-75918-0003           | 22.6887      | 23.32      | 0.9731  
2961-961-0003             | 3.4737       | 4.73       | 0.7344  
6930-75918-0018           | 9.5252       | 10.81      | 0.8812  
6930-75918-0019           | 10.3584      | 11.65      | 0.8895  
2961-961-0001             | 7.7703       | 9.19       | 0.8460  
2961-961-0005             | 3.4301       | 3.77       | 0.9086  
2961-961-0006             | 3.4405       | 4.60       | 0.7479  
6930-75918-0020           | 12.1160      | 14.40      | 0.8414  
6930-75918-0014           | 15.7494      | 16.84      | 0.9352  
2961-961-0007             | 6.8353       | 8.51       | 0.8037  
2961-961-0009             | 5.1195       | 5.71       | 0.8974  
2961-961-0008             | 7.0297       | 7.16       | 0.9825  
2961-961-0004             | 10.6326      | 11.48      | 0.9262  
2961-961-0013             | 5.3013       | 5.12       | 1.0354  
2961-961-0010             | 6.7914       | 7.83       | 0.8674  
2961-961-0011             | 7.8468       | 7.82       | 1.0041  
2961-961-0002             | 17.4092      | 19.99      | 0.8709  
2961-961-0018             | 4.2779       | 5.29       | 0.8087  
2961-961-0015             | 7.0517       | 6.82       | 1.0347  
2961-961-0016             | 6.0018       | 7.82       | 0.7680  
2961-961-0012             | 12.1284      | 13.02      | 0.9319  
2961-961-0020             | 5.1315       | 6.12       | 0.8378  
2961-961-0021             | 4.0423       | 4.94       | 0.8183  
2961-961-0014             | 9.6861       | 9.56       | 1.0127  
2961-961-0017             | 8.6493       | 9.73       | 0.8889  
2961-961-0019             | 11.5722      | 12.26      | 0.9443  
2961-960-0001             | 7.8613       | 8.25       | 0.9529  
2961-960-0004             | 7.8601       | 8.22       | 0.9562  
2961-960-0005             | 9.3972       | 10.36      | 0.9075  
2961-960-0007             | 6.8402       | 7.64       | 0.8953  
2961-960-0002             | 14.6703      | 15.35      | 0.9557  
2961-960-0003             | 17.3580      | 17.32      | 1.0025  
2961-960-0006             | 16.6019      | 15.72      | 1.0558  
2961-960-0009             | 11.1790      | 11.86      | 0.9426  
2961-960-0008             | 14.6382      | 15.46      | 0.9472  
2961-960-0012             | 6.9658       | 6.89       | 1.0110  
2961-961-0022             | 24.8373      | 25.98      | 0.9558  
2961-960-0000             | 25.7901      | 27.18      | 0.9489  
2961-960-0015             | 5.9114       | 7.83       | 0.7550  
2961-960-0014             | 7.5741       | 8.78       | 0.8631  
2961-960-0013             | 8.4649       | 10.57      | 0.8005  
2961-960-0016             | 6.4678       | 7.76       | 0.8335  
2961-960-0017             | 6.6385       | 7.87       | 0.8435  
2961-960-0018             | 7.7394       | 8.38       | 0.9236  
2961-960-0010             | 20.0910      | 20.46      | 0.9820  
2961-960-0011             | 18.8567      | 20.88      | 0.9033  
2961-960-0022             | 7.1560       | 7.42       | 0.9638  
2961-960-0020             | 9.6370       | 9.88       | 0.9754  
8455-210777-0002          | 5.1902       | 6.24       | 0.8318  
2961-960-0019             | 11.5306      | 12.13      | 0.9506  
8455-210777-0000          | 8.4310       | 8.74       | 0.9641  
8455-210777-0007          | 2.6082       | 2.67       | 0.9769  
8455-210777-0004          | 6.9235       | 7.84       | 0.8831  
8455-210777-0006          | 3.4492       | 4.52       | 0.7631  
8455-210777-0005          | 5.2213       | 5.68       | 0.9184  
8455-210777-0003          | 8.6302       | 10.72      | 0.8051  
8455-210777-0009          | 3.4530       | 4.58       | 0.7539  
2961-960-0021             | 13.9245      | 15.79      | 0.8821  
8455-210777-0010          | 2.6459       | 3.10       | 0.8535  
8455-210777-0012          | 2.6930       | 3.52       | 0.7640  
8455-210777-0014          | 4.6134       | 4.12       | 1.1198  
8455-210777-0011          | 6.3695       | 6.63       | 0.9607  
8455-210777-0013          | 7.2034       | 7.41       | 0.9721  
8455-210777-0001          | 17.7742      | 18.12      | 0.9806  
8455-210777-0017          | 5.4059       | 5.33       | 1.0142  
8455-210777-0020          | 2.6336       | 3.15       | 0.8347  
8455-210777-0018          | 6.2927       | 5.92       | 1.0621  
8455-210777-0008          | 11.5432      | 11.84      | 0.9753  
8455-210777-0015          | 8.1132       | 8.62       | 0.9418  
8455-210777-0021          | 2.6366       | 2.71       | 0.9711  
8455-210777-0026          | 2.6083       | 3.00       | 0.8694  
8455-210777-0023          | 4.3818       | 4.73       | 0.9264  
8455-210777-0019          | 6.9734       | 8.11       | 0.8604  
8455-210777-0025          | 3.4510       | 3.63       | 0.9507  
8455-210777-0032          | 1.8633       | 2.14       | 0.8707  
8455-210777-0029          | 2.7332       | 3.08       | 0.8860  
8455-210777-0024          | 6.2228       | 7.56       | 0.8231  
8455-210777-0016          | 14.3693      | 16.24      | 0.8848  
8455-210777-0028          | 7.1601       | 7.74       | 0.9257  
8455-210777-0035          | 5.5971       | 4.99       | 1.1217  
8455-210777-0031          | 8.3538       | 7.67       | 1.0891  
8455-210777-0027          | 11.8379      | 12.62      | 0.9377  
8455-210777-0033          | 7.4402       | 7.51       | 0.9907  
8455-210777-0034          | 7.4270       | 7.70       | 0.9645  
8455-210777-0037          | 5.6757       | 4.74       | 1.1987  
8455-210777-0022          | 15.4629      | 16.36      | 0.9452  
8455-210777-0030          | 12.8569      | 12.85      | 1.0009  
8455-210777-0042          | 3.5884       | 4.78       | 0.7507  
8455-210777-0043          | 2.6583       | 3.15       | 0.8453  
8455-210777-0039          | 5.3584       | 5.59       | 0.9586  
8455-210777-0041          | 4.4286       | 6.37       | 0.6952  
8455-210777-0040          | 5.3816       | 6.20       | 0.8687  
8455-210777-0047          | 2.6124       | 2.54       | 1.0285  
8455-210777-0048          | 2.6511       | 3.43       | 0.7729  
8455-210777-0044          | 6.1492       | 7.17       | 0.8576  
8455-210777-0036          | 13.5712      | 15.06      | 0.9008  
8455-210777-0038          | 8.8436       | 10.03      | 0.8817  
8455-210777-0049          | 3.4849       | 4.11       | 0.8479  
8455-210777-0050          | 3.4605       | 3.94       | 0.8772  
8455-210777-0054          | 1.8379       | 2.52       | 0.7293  
8455-210777-0052          | 4.5385       | 4.94       | 0.9187  
8455-210777-0046          | 8.0146       | 9.33       | 0.8590  
8455-210777-0056          | 5.6429       | 5.54       | 1.0177  
8455-210777-0045          | 10.8999      | 11.29      | 0.9659  
8455-210777-0053          | 7.4367       | 6.96       | 1.0693  
8455-210777-0063          | 1.8542       | 2.26       | 0.8204  
8455-210777-0062          | 2.7543       | 3.05       | 0.9030  
8455-210777-0058          | 7.4487       | 7.16       | 1.0403  
8455-210777-0055          | 9.2960       | 9.55       | 0.9729  
8455-210777-0059          | 6.4807       | 5.54       | 1.1709  
8455-210777-0057          | 10.2200      | 10.81      | 0.9454  
8455-210777-0060          | 7.3670       | 7.08       | 1.0413  
8455-210777-0066          | 3.6697       | 2.76       | 1.3296  
8455-210777-0068          | 2.8008       | 2.59       | 1.0814  
8455-210777-0051          | 14.6854      | 13.96      | 1.0520  
8455-210777-0064          | 4.5150       | 3.83       | 1.1773  
8455-210777-0065          | 4.5104       | 3.92       | 1.1521  
8455-210777-0067          | 4.5200       | 3.75       | 1.2037  
8555-284447-0003          | 3.5193       | 4.42       | 0.7971  
8455-210777-0070          | 6.2980       | 5.95       | 1.0594  
8555-284447-0004          | 4.4006       | 5.49       | 0.8023  
8455-210777-0069          | 9.5365       | 8.91       | 1.0697  
8555-284447-0005          | 6.8131       | 6.83       | 0.9975  
8455-210777-0061          | 14.9770      | 15.64      | 0.9573  
8555-284447-0002          | 7.6490       | 8.03       | 0.9532  
8555-284447-0000          | 8.5185       | 9.61       | 0.8869  
8555-284447-0001          | 8.4941       | 8.61       | 0.9865  
8555-284447-0011          | 1.7356       | 1.96       | 0.8878  
8555-284447-0012          | 1.7534       | 2.27       | 0.7707  
8555-284447-0009          | 2.6265       | 3.27       | 0.8020  
8555-284447-0007          | 5.8995       | 6.37       | 0.9269  
8555-284447-0016          | 1.7873       | 2.11       | 0.8471  
8555-284447-0008          | 9.6532       | 8.39       | 1.1506  
8555-284447-0018          | 6.3866       | 5.46       | 1.1697  
8555-284447-0006          | 13.1714      | 12.96      | 1.0167  
8555-284447-0013          | 9.0416       | 9.04       | 1.0002  
8555-284447-0014          | 9.0454       | 8.47       | 1.0679  
8555-284447-0020          | 3.5147       | 4.09       | 0.8593  
8555-284447-0010          | 12.5854      | 12.93      | 0.9734  
8555-284447-0022          | 3.5628       | 3.56       | 1.0008  
8555-284447-0019          | 9.7588       | 10.28      | 0.9493  
8555-284447-0017          | 11.7352      | 11.62      | 1.0099  
8555-284447-0024          | 4.4432       | 4.63       | 0.9586  
8555-292519-0002          | 1.7487       | 1.81       | 0.9661  
8555-284447-0023          | 6.1532       | 7.16       | 0.8600  
8555-292519-0004          | 2.5771       | 3.25       | 0.7942  
8555-284447-0015          | 20.7698      | 19.76      | 1.0514  
8555-284447-0021          | 13.4794      | 13.18      | 1.0231  
8555-292519-0008          | 7.2764       | 6.03       | 1.2077  
8555-292519-0005          | 9.8820       | 9.57       | 1.0321  
8555-292519-0007          | 9.0255       | 8.40       | 1.0738  
8555-292519-0006          | 10.7365      | 10.18      | 1.0547  
8555-292519-0000          | 15.2382      | 14.90      | 1.0227  
8555-292519-0011          | 2.6106       | 3.08       | 0.8476  
8555-292519-0010          | 4.3220       | 5.77       | 0.7490  
8555-292519-0014          | 1.7398       | 2.44       | 0.7145  
8555-292519-0003          | 14.3534      | 14.58      | 0.9845  
8555-292519-0015          | 2.5141       | 2.85       | 0.8821  
8555-292519-0013          | 3.4276       | 4.18       | 0.8190  
8555-292519-0012          | 4.2761       | 5.17       | 0.8271  
8555-284449-0005          | 2.9147       | 2.56       | 1.1408  
8555-292519-0001          | 19.7207      | 20.82      | 0.9472  
8555-284449-0006          | 3.8290       | 3.92       | 0.9768  
8555-284449-0001          | 7.3171       | 8.63       | 0.8479  
8555-284449-0009          | 2.7134       | 3.27       | 0.8298  
8555-284449-0003          | 8.2626       | 8.88       | 0.9310  
8555-284449-0010          | 2.6381       | 2.51       | 1.0510  
8555-284449-0002          | 9.9628       | 11.07      | 0.8996  
8555-284449-0000          | 10.8482      | 12.04      | 0.9010  
8555-284449-0008          | 5.3950       | 6.13       | 0.8794  
8555-284449-0014          | 1.8042       | 2.15       | 0.8372  
8555-292519-0009          | 16.2367      | 17.96      | 0.9038  
8555-284449-0007          | 8.0206       | 9.31       | 0.8615  
8555-284449-0004          | 13.1085      | 13.90      | 0.9431  
8555-284449-0013          | 5.9303       | 5.78       | 1.0269  
8555-284449-0015          | 5.8944       | 5.12       | 1.1513  
8555-284449-0016          | 5.8467       | 5.89       | 0.9918  
3575-170457-0002          | 1.8727       | 2.11       | 0.8876  
8555-284449-0020          | 4.4918       | 5.09       | 0.8816  
8555-284449-0012          | 9.4978       | 9.87       | 0.9623  
8555-284449-0018          | 6.8631       | 7.03       | 0.9763  
3575-170457-0001          | 2.7323       | 2.99       | 0.9138  
8555-284449-0019          | 7.5549       | 7.61       | 0.9928  
3575-170457-0004          | 2.6380       | 3.10       | 0.8496  
8555-284449-0011          | 14.8126      | 16.52      | 0.8966  
3575-170457-0000          | 7.1360       | 8.23       | 0.8671  
8555-284449-0017          | 12.0956      | 13.34      | 0.9071  
3575-170457-0005          | 6.1373       | 7.34       | 0.8361  
3575-170457-0003          | 6.9996       | 7.59       | 0.9216  
3575-170457-0006          | 6.9919       | 8.30       | 0.8424  
3575-170457-0007          | 6.9905       | 7.78       | 0.8991  
3575-170457-0010          | 4.3017       | 4.79       | 0.8981  
3575-170457-0009          | 6.0924       | 6.73       | 0.9053  
3575-170457-0016          | 1.7570       | 1.70       | 1.0366  
3575-170457-0011          | 6.1093       | 7.01       | 0.8709  
3575-170457-0012          | 5.4752       | 5.85       | 0.9359  
3575-170457-0018          | 2.6779       | 2.92       | 0.9171  
3575-170457-0008          | 11.8101      | 13.55      | 0.8713  
3575-170457-0014          | 6.1477       | 6.68       | 0.9203  
3575-170457-0019          | 4.9031       | 6.16       | 0.7966  
3575-170457-0013          | 7.8779       | 9.18       | 0.8586  
3575-170457-0021          | 3.4853       | 4.18       | 0.8338  
3575-170457-0022          | 4.3909       | 5.83       | 0.7538  
3575-170457-0020          | 8.3484       | 8.64       | 0.9657  
3575-170457-0027          | 4.9104       | 4.58       | 1.0721  
3575-170457-0015          | 12.7988      | 14.43      | 0.8873  
3575-170457-0017          | 11.9378      | 12.73      | 0.9378  
3575-170457-0028          | 4.8616       | 5.53       | 0.8791  
3575-170457-0023          | 8.3611       | 9.10       | 0.9193  
3575-170457-0025          | 8.4386       | 9.21       | 0.9167  
3575-170457-0032          | 2.6937       | 3.03       | 0.8890  
3575-170457-0031          | 3.5674       | 4.00       | 0.8918  
3575-170457-0024          | 10.8642      | 12.26      | 0.8865  
3575-170457-0029          | 5.5429       | 6.05       | 0.9154  
3575-170457-0034          | 3.5726       | 3.50       | 1.0222  
3575-170457-0030          | 7.9018       | 8.95       | 0.8834  
3575-170457-0033          | 7.8931       | 8.50       | 0.9286  
3575-170457-0026          | 15.4043      | 16.73      | 0.9205  
3575-170457-0035          | 7.8261       | 9.37       | 0.8352  
3575-170457-0040          | 6.0140       | 6.91       | 0.8710  
3575-170457-0038          | 9.5339       | 11.54      | 0.8265  
3575-170457-0037          | 11.3380      | 14.20      | 0.7984  
3575-170457-0039          | 11.3429      | 12.72      | 0.8917  
3575-170457-0045          | 5.3339       | 6.52       | 0.8181  
3575-170457-0049          | 3.7297       | 2.71       | 1.3737  
3575-170457-0042          | 11.4260      | 12.21      | 0.9358  
3575-170457-0044          | 9.8758       | 9.72       | 1.0160  
3575-170457-0041          | 13.3431      | 14.01      | 0.9524  
3575-170457-0047          | 7.7070       | 6.53       | 1.1812  
3575-170457-0048          | 6.8062       | 5.55       | 1.2252  
3575-170457-0052          | 3.0669       | 3.00       | 1.0223  
3575-170457-0051          | 5.8690       | 4.92       | 1.1941  
3575-170457-0050          | 7.4337       | 6.41       | 1.1606  
3575-170457-0056          | 4.3657       | 3.37       | 1.2954  
3575-170457-0043          | 18.7946      | 19.00      | 0.9892  
3575-170457-0036          | 25.8907      | 28.27      | 0.9158  
3575-170457-0054          | 6.7276       | 8.01       | 0.8404  
3575-170457-0053          | 9.4391       | 11.95      | 0.7902  
3575-170457-0055          | 7.7584       | 11.85      | 0.6547  
3575-170457-0046          | 17.5753      | 25.64      | 0.6855  
-----------------------------------------------------------------
并发评测完成统计:
并行线程数: 9
总音频时长: 19452.48 秒
累积处理耗时(Sum ProcTime): 18967.94 秒 (所有线程耗时之和)
实际墙钟耗时(Wall Time):    2110.09 秒 (用户等待时间)
------------------------------
★ 平均单路 RTF (Average Latency RTF): 0.97509
   (注: 由于 9 路并发争抢GPU，该数值通常比单线程模式高)
★ 系统吞吐 RTF (Effective System RTF): 0.10847
   (注: 这是实际处理完所有数据与音频总时长的比值，数值越低越快)
------------------------------
系统吞吐倍速: 9.22x (每秒墙钟时间处理 9.22秒音频)
平均 WER: 25.63%
=================================================================
