nohup: ignoring input
-----------------------------------------------------------------
模式: 并行处理 (Threads=5)
正在加载模型 medium.en ...
模型加载完成。
-----------------------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
6930-81414-0018           | 1.4589       | 2.93       | 0.4979  
6930-81414-0021           | 1.4448       | 3.23       | 0.4480  
6930-81414-0019           | 1.9048       | 3.38       | 0.5636  
6930-81414-0022           | 1.8881       | 4.34       | 0.4350  
6930-81414-0020           | 2.3955       | 5.00       | 0.4791  
6930-81414-0025           | 1.5156       | 2.53       | 0.5991  
6930-81414-0023           | 2.4493       | 4.88       | 0.5014  
6930-81414-0026           | 1.5014       | 3.08       | 0.4882  
6930-81414-0024           | 2.4229       | 5.05       | 0.4798  
6930-81414-0027           | 1.9976       | 3.85       | 0.5188  
6930-76324-0000           | 1.4324       | 3.02       | 0.4735  
6930-76324-0001           | 1.4362       | 3.20       | 0.4488  
6930-76324-0003           | 1.9436       | 3.38       | 0.5742  
6930-76324-0002           | 2.9114       | 5.56       | 0.5236  
6930-76324-0005           | 2.4295       | 5.04       | 0.4825  
6930-76324-0004           | 2.9213       | 6.15       | 0.4750  
6930-76324-0006           | 2.4435       | 4.46       | 0.5485  
6930-76324-0007           | 1.4704       | 2.82       | 0.5214  
6930-76324-0009           | 1.5083       | 3.40       | 0.4430  
6930-76324-0010           | 1.5046       | 2.69       | 0.5593  
6930-76324-0008           | 2.5278       | 5.18       | 0.4875  
6930-76324-0012           | 2.5022       | 4.66       | 0.5375  
6930-76324-0013           | 2.4506       | 4.30       | 0.5693  
6930-76324-0014           | 2.4365       | 4.72       | 0.5162  
6930-76324-0018           | 0.9726       | 2.14       | 0.4545  
6930-76324-0011           | 4.9099       | 9.24       | 0.5314  
6930-76324-0019           | 1.4197       | 2.58       | 0.5513  
6930-76324-0017           | 2.8659       | 5.41       | 0.5297  
6930-76324-0016           | 4.3252       | 9.21       | 0.4699  
6930-76324-0022           | 0.9496       | 1.90       | 0.5011  
6930-76324-0015           | 5.7539       | 12.40      | 0.4638  
6930-76324-0020           | 2.8851       | 6.32       | 0.4569  
6930-76324-0026           | 1.4562       | 3.08       | 0.4720  
6930-76324-0023           | 2.4294       | 4.85       | 0.5009  
6930-76324-0024           | 1.9614       | 4.05       | 0.4843  
6930-76324-0025           | 1.9702       | 4.12       | 0.4782  
6930-76324-0021           | 3.8661       | 7.36       | 0.5256  
6930-75918-0000           | 1.9193       | 3.50       | 0.5476  
6930-75918-0002           | 2.3976       | 5.03       | 0.4771  
6930-76324-0027           | 4.3580       | 8.27       | 0.5270  
6930-76324-0028           | 4.8180       | 9.88       | 0.4879  
6930-75918-0001           | 9.1960       | 14.22      | 0.6465  
6930-75918-0006           | 5.3382       | 5.85       | 0.9125  
6930-75918-0007           | 1.3867       | 3.31       | 0.4183  
6930-75918-0004           | 7.7252       | 11.06      | 0.6982  
6930-75918-0010           | 1.4755       | 3.04       | 0.4861  
6930-75918-0008           | 2.3861       | 4.79       | 0.4987  
6930-75918-0005           | 8.6614       | 13.16      | 0.6582  
6930-75918-0012           | 0.9437       | 1.94       | 0.4864  
6930-75918-0011           | 1.4153       | 3.19       | 0.4430  
6930-75918-0009           | 3.3712       | 7.28       | 0.4631  
6930-75918-0013           | 1.4210       | 2.94       | 0.4833  
6930-75918-0003           | 13.4791      | 23.32      | 0.5781  
6930-75918-0015           | 2.8652       | 6.38       | 0.4491  
6930-75918-0017           | 2.8458       | 6.16       | 0.4620  
6930-75918-0016           | 4.8009       | 10.02      | 0.4794  
6930-75918-0018           | 5.2925       | 10.81      | 0.4896  
2961-961-0000             | 1.9275       | 4.67       | 0.4132  
6930-75918-0014           | 8.1714       | 16.84      | 0.4852  
6930-75918-0019           | 5.7638       | 11.65      | 0.4950  
2961-961-0003             | 1.8783       | 4.73       | 0.3971  
6930-75918-0020           | 6.7638       | 14.40      | 0.4697  
2961-961-0001             | 4.3151       | 9.19       | 0.4698  
2961-961-0005             | 1.9679       | 3.77       | 0.5213  
2961-961-0006             | 1.9207       | 4.60       | 0.4175  
2961-961-0004             | 5.3065       | 11.48      | 0.4622  
2961-961-0009             | 3.9389       | 5.71       | 0.6904  
2961-961-0008             | 4.4083       | 7.16       | 0.6161  
2961-961-0007             | 4.8862       | 8.51       | 0.5745  
2961-961-0002             | 10.1641      | 19.99      | 0.5085  
2961-961-0010             | 4.3822       | 7.83       | 0.5597  
2961-961-0013             | 2.3930       | 5.12       | 0.4674  
2961-961-0011             | 3.8206       | 7.82       | 0.4889  
2961-961-0015             | 3.3653       | 6.82       | 0.4938  
2961-961-0016             | 3.3588       | 7.82       | 0.4298  
2961-961-0014             | 4.8742       | 9.56       | 0.5096  
2961-961-0012             | 6.2867       | 13.02      | 0.4830  
2961-961-0018             | 2.4825       | 5.29       | 0.4693  
2961-961-0017             | 4.8809       | 9.73       | 0.5016  
2961-961-0021             | 2.4057       | 4.94       | 0.4870  
2961-961-0020             | 2.8439       | 6.12       | 0.4643  
2961-961-0019             | 6.8260       | 12.26      | 0.5570  
2961-960-0001             | 4.8074       | 8.25       | 0.5827  
2961-960-0002             | 8.0896       | 15.35      | 0.5270  
2961-960-0004             | 3.7192       | 8.22       | 0.4525  
2961-960-0003             | 7.9471       | 17.32      | 0.4590  
2961-961-0022             | 13.2005      | 25.98      | 0.5080  
2961-960-0005             | 4.6493       | 10.36      | 0.4490  
2961-960-0000             | 13.6691      | 27.18      | 0.5029  
2961-960-0007             | 4.3183       | 7.64       | 0.5652  
2961-960-0006             | 8.5377       | 15.72      | 0.5429  
2961-960-0009             | 7.2961       | 11.86      | 0.6152  
2961-960-0012             | 4.3545       | 6.89       | 0.6320  
2961-960-0008             | 9.1475       | 15.46      | 0.5919  
2961-960-0013             | 4.5939       | 10.57      | 0.4344  
2961-960-0015             | 3.2090       | 7.83       | 0.4098  
2961-960-0010             | 11.4165      | 20.46      | 0.5580  
2961-960-0014             | 4.1085       | 8.78       | 0.4682  
2961-960-0011             | 10.3229      | 20.88      | 0.4945  
2961-960-0016             | 3.6856       | 7.76       | 0.4749  
2961-960-0017             | 3.6721       | 7.87       | 0.4666  
2961-960-0018             | 3.6719       | 8.38       | 0.4382  
2961-960-0019             | 6.5999       | 12.13      | 0.5441  
2961-960-0020             | 5.6545       | 9.88       | 0.5723  
2961-960-0022             | 4.2785       | 7.42       | 0.5762  
8455-210777-0000          | 5.2074       | 8.74       | 0.5955  
8455-210777-0002          | 2.8748       | 6.24       | 0.4607  
2961-960-0021             | 8.1304       | 15.79      | 0.5151  
8455-210777-0003          | 4.9137       | 10.72      | 0.4584  
8455-210777-0004          | 3.9755       | 7.84       | 0.5071  
8455-210777-0005          | 2.9429       | 5.68       | 0.5177  
8455-210777-0006          | 1.9737       | 4.52       | 0.4367  
8455-210777-0007          | 1.3661       | 2.67       | 0.5117  
8455-210777-0009          | 1.8904       | 4.58       | 0.4127  
8455-210777-0010          | 1.4280       | 3.10       | 0.4606  
8455-210777-0001          | 8.6646       | 18.12      | 0.4780  
8455-210777-0012          | 1.4505       | 3.52       | 0.4115  
8455-210777-0011          | 2.9424       | 6.63       | 0.4438  
8455-210777-0014          | 1.9884       | 4.12       | 0.4826  
8455-210777-0013          | 4.5003       | 7.41       | 0.6073  
8455-210777-0008          | 6.8592       | 11.84      | 0.5796  
8455-210777-0017          | 3.4845       | 5.33       | 0.6537  
8455-210777-0015          | 4.9783       | 8.62       | 0.5779  
8455-210777-0018          | 2.8968       | 5.92       | 0.4889  
8455-210777-0020          | 1.4447       | 3.15       | 0.4579  
8455-210777-0021          | 1.4451       | 2.71       | 0.5323  
8455-210777-0019          | 3.8784       | 8.11       | 0.4785  
8455-210777-0023          | 2.4090       | 4.73       | 0.5093  
8455-210777-0016          | 8.3339       | 16.24      | 0.5132  
8455-210777-0025          | 1.9046       | 3.63       | 0.5247  
8455-210777-0024          | 3.3833       | 7.56       | 0.4475  
8455-210777-0026          | 1.4669       | 3.00       | 0.4890  
8455-210777-0029          | 1.4951       | 3.08       | 0.4846  
8455-210777-0028          | 4.0012       | 7.74       | 0.5173  
8455-210777-0022          | 7.8298       | 16.36      | 0.4786  
8455-210777-0032          | 0.9323       | 2.14       | 0.4357  
8455-210777-0027          | 5.8939       | 12.62      | 0.4668  
8455-210777-0031          | 3.9172       | 7.67       | 0.5107  
8455-210777-0030          | 7.5496       | 12.85      | 0.5877  
8455-210777-0033          | 4.5917       | 7.51       | 0.6114  
8455-210777-0035          | 3.6227       | 4.99       | 0.7260  
8455-210777-0034          | 4.5975       | 7.70       | 0.5971  
8455-210777-0037          | 2.5529       | 4.74       | 0.5392  
8455-210777-0039          | 3.0741       | 5.59       | 0.5499  
8455-210777-0040          | 3.0733       | 6.20       | 0.4961  
8455-210777-0041          | 2.4970       | 6.37       | 0.3920  
8455-210777-0043          | 1.4765       | 3.15       | 0.4695  
8455-210777-0036          | 8.1671       | 15.06      | 0.5421  
8455-210777-0038          | 5.0080       | 10.03      | 0.4993  
8455-210777-0042          | 1.9420       | 4.78       | 0.4063  
8455-210777-0047          | 1.4428       | 2.54       | 0.5680  
8455-210777-0048          | 1.4434       | 3.43       | 0.4208  
8455-210777-0044          | 3.3468       | 7.17       | 0.4668  
8455-210777-0049          | 1.9077       | 4.11       | 0.4642  
8455-210777-0050          | 1.9023       | 3.94       | 0.4822  
8455-210777-0046          | 4.3023       | 9.33       | 0.4611  
8455-210777-0045          | 5.3404       | 11.29      | 0.4732  
8455-210777-0054          | 1.0587       | 2.52       | 0.4201  
8455-210777-0052          | 2.4798       | 4.94       | 0.5020  
8455-210777-0053          | 3.5941       | 6.96       | 0.5168  
8455-210777-0056          | 3.6514       | 5.54       | 0.6585  
8455-210777-0055          | 5.7261       | 9.55       | 0.5993  
8455-210777-0051          | 8.2018       | 13.96      | 0.5875  
8455-210777-0058          | 4.6690       | 7.16       | 0.6521  
8455-210777-0059          | 3.0841       | 5.54       | 0.5572  
8455-210777-0057          | 6.2747       | 10.81      | 0.5805  
8455-210777-0063          | 0.9438       | 2.26       | 0.4176  
8455-210777-0062          | 1.4510       | 3.05       | 0.4757  
8455-210777-0064          | 2.9433       | 3.83       | 0.7675  
8455-210777-0060          | 4.4401       | 7.08       | 0.6276  
8455-210777-0066          | 2.4710       | 2.76       | 0.8953  
8455-210777-0065          | 2.9328       | 3.92       | 0.7491  
8455-210777-0068          | 0.9501       | 2.59       | 0.3668  
8455-210777-0067          | 1.9279       | 3.75       | 0.5134  
8455-210777-0070          | 2.9124       | 5.95       | 0.4899  
8455-210777-0061          | 8.3102       | 15.64      | 0.5312  
8455-210777-0069          | 4.3789       | 8.91       | 0.4912  
8555-284447-0000          | 4.4291       | 9.61       | 0.4611  
8555-284447-0003          | 1.9995       | 4.42       | 0.4529  
8555-284447-0001          | 4.3974       | 8.61       | 0.5107  
8555-284447-0004          | 2.4411       | 5.49       | 0.4450  
8555-284447-0002          | 4.5625       | 8.03       | 0.5685  
8555-284447-0005          | 3.9741       | 6.83       | 0.5819  
8555-284447-0009          | 1.4195       | 3.27       | 0.4334  
8555-284447-0007          | 3.5032       | 6.37       | 0.5504  
8555-284447-0011          | 0.9634       | 1.96       | 0.4928  
8555-284447-0012          | 0.9666       | 2.27       | 0.4249  
8555-284447-0008          | 4.9497       | 8.39       | 0.5900  
8555-284447-0006          | 6.8870       | 12.96      | 0.5316  
8555-284447-0016          | 0.9373       | 2.11       | 0.4442  
8555-284447-0013          | 4.3456       | 9.04       | 0.4807  
8555-284447-0014          | 4.3349       | 8.47       | 0.5118  
8555-284447-0010          | 7.3262       | 12.93      | 0.5666  
8555-284447-0020          | 1.9563       | 4.09       | 0.4783  
8555-284447-0018          | 3.9892       | 5.46       | 0.7306  
8555-284447-0017          | 7.0005       | 11.62      | 0.6024  
8555-284447-0022          | 2.0259       | 3.56       | 0.5691  
8555-284447-0019          | 6.0329       | 10.28      | 0.5869  
8555-284447-0015          | 11.9641      | 19.76      | 0.6056  
8555-284447-0024          | 3.5191       | 4.63       | 0.7593  
8555-284447-0023          | 4.4706       | 7.16       | 0.6248  
8555-292519-0002          | 0.9509       | 1.81       | 0.5254  
8555-284447-0021          | 7.4578       | 13.18      | 0.5661  
8555-292519-0004          | 1.3948       | 3.25       | 0.4298  
8555-292519-0000          | 9.2887       | 14.90      | 0.6234  
8555-292519-0005          | 5.3040       | 9.57       | 0.5539  
8555-292519-0006          | 5.8049       | 10.18      | 0.5702  
8555-292519-0003          | 7.6556       | 14.58      | 0.5251  
8555-292519-0007          | 3.8052       | 8.40       | 0.4527  
8555-292519-0008          | 2.8598       | 6.03       | 0.4747  
8555-292519-0001          | 10.5214      | 20.82      | 0.5054  
8555-292519-0010          | 2.3840       | 5.77       | 0.4132  
8555-292519-0011          | 1.3869       | 3.08       | 0.4503  
8555-292519-0014          | 0.9255       | 2.44       | 0.3801  
8555-292519-0013          | 1.8598       | 4.18       | 0.4444  
8555-292519-0012          | 2.3335       | 5.17       | 0.4513  
8555-292519-0015          | 1.3996       | 2.85       | 0.4911  
8555-284449-0001          | 3.8735       | 8.63       | 0.4488  
8555-292519-0009          | 8.9561       | 17.96      | 0.4985  
8555-284449-0003          | 4.7370       | 8.88       | 0.5337  
8555-284449-0002          | 5.6492       | 11.07      | 0.5101  
8555-284449-0000          | 6.1338       | 12.04      | 0.5095  
8555-284449-0005          | 1.4054       | 2.56       | 0.5501  
8555-284449-0006          | 1.9094       | 3.92       | 0.4871  
8555-284449-0009          | 1.4806       | 3.27       | 0.4528  
8555-284449-0010          | 1.4534       | 2.51       | 0.5791  
8555-284449-0008          | 2.8730       | 6.13       | 0.4683  
8555-284449-0007          | 4.3640       | 9.31       | 0.4687  
8555-284449-0004          | 7.7588       | 13.90      | 0.5582  
8555-284449-0014          | 1.6284       | 2.15       | 0.7556  
8555-284449-0013          | 3.5962       | 5.78       | 0.6227  
8555-284449-0012          | 5.5989       | 9.87       | 0.5673  
8555-284449-0015          | 2.9842       | 5.12       | 0.5829  
8555-284449-0016          | 2.9755       | 5.89       | 0.5047  
8555-284449-0011          | 8.4748       | 16.52      | 0.5130  
8555-284449-0020          | 2.4231       | 5.09       | 0.4756  
8555-284449-0018          | 3.3898       | 7.03       | 0.4822  
3575-170457-0002          | 1.0075       | 2.11       | 0.4775  
8555-284449-0019          | 3.9357       | 7.61       | 0.5172  
3575-170457-0001          | 1.5131       | 2.99       | 0.5060  
8555-284449-0017          | 6.4200       | 13.34      | 0.4814  
3575-170457-0004          | 1.4440       | 3.10       | 0.4651  
3575-170457-0000          | 3.9421       | 8.23       | 0.4790  
3575-170457-0005          | 3.3419       | 7.34       | 0.4553  
3575-170457-0003          | 3.8384       | 7.59       | 0.5054  
3575-170457-0006          | 3.8124       | 8.30       | 0.4593  
3575-170457-0007          | 3.7932       | 7.78       | 0.4879  
3575-170457-0010          | 2.3497       | 4.79       | 0.4905  
3575-170457-0009          | 3.3374       | 6.73       | 0.4959  
3575-170457-0011          | 3.3989       | 7.01       | 0.4845  
3575-170457-0008          | 6.2490       | 13.55      | 0.4610  
3575-170457-0012          | 2.9408       | 5.85       | 0.5027  
3575-170457-0016          | 0.9308       | 1.70       | 0.5492  
3575-170457-0014          | 3.3802       | 6.68       | 0.5060  
3575-170457-0018          | 1.4206       | 2.92       | 0.4865  
3575-170457-0013          | 4.3487       | 9.18       | 0.4740  
3575-170457-0021          | 1.9538       | 4.18       | 0.4674  
3575-170457-0019          | 2.9140       | 6.16       | 0.4734  
3575-170457-0015          | 6.7572       | 14.43      | 0.4684  
3575-170457-0017          | 6.2622       | 12.73      | 0.4919  
3575-170457-0020          | 4.3842       | 8.64       | 0.5071  
3575-170457-0022          | 2.4481       | 5.83       | 0.4203  
3575-170457-0027          | 3.0558       | 4.58       | 0.6672  
3575-170457-0023          | 5.0205       | 9.10       | 0.5520  
3575-170457-0025          | 5.0051       | 9.21       | 0.5437  
3575-170457-0028          | 2.4835       | 5.53       | 0.4491  
3575-170457-0024          | 6.4981       | 12.26      | 0.5302  
3575-170457-0029          | 2.9717       | 6.05       | 0.4908  
3575-170457-0032          | 1.4614       | 3.03       | 0.4823  
3575-170457-0031          | 1.9149       | 4.00       | 0.4787  
3575-170457-0026          | 8.9447       | 16.73      | 0.5345  
3575-170457-0030          | 4.4222       | 8.95       | 0.4944  
3575-170457-0034          | 1.9277       | 3.50       | 0.5516  
3575-170457-0033          | 4.3146       | 8.50       | 0.5076  
3575-170457-0035          | 4.3235       | 9.37       | 0.4614  
3575-170457-0038          | 5.3107       | 11.54      | 0.4604  
3575-170457-0040          | 3.3834       | 6.91       | 0.4900  
3575-170457-0037          | 6.2154       | 14.20      | 0.4377  
3575-170457-0039          | 6.2231       | 12.72      | 0.4892  
3575-170457-0042          | 6.8633       | 12.21      | 0.5621  
3575-170457-0041          | 7.7952       | 14.01      | 0.5564  
3575-170457-0044          | 6.4026       | 9.72       | 0.6587  
3575-170457-0036          | 15.0142      | 28.27      | 0.5311  
3575-170457-0045          | 3.3281       | 6.52       | 0.5104  
3575-170457-0043          | 10.6849      | 19.00      | 0.5624  
3575-170457-0047          | 3.3501       | 6.53       | 0.5134  
3575-170457-0048          | 2.8673       | 5.55       | 0.5162  
3575-170457-0049          | 1.4523       | 2.71       | 0.5349  
3575-170457-0052          | 2.4999       | 3.00       | 0.8333  
3575-170457-0051          | 3.4809       | 4.92       | 0.7082  
3575-170457-0050          | 4.4585       | 6.41       | 0.6961  
3575-170457-0056          | 1.9501       | 3.37       | 0.5787  
3575-170457-0054          | 3.8013       | 8.01       | 0.4749  
3575-170457-0053          | 6.4904       | 11.95      | 0.5434  
3575-170457-0055          | 4.2196       | 11.85      | 0.3561  
3575-170457-0046          | 12.0971      | 25.64      | 0.4718  
-----------------------------------------------------------------
并发评测完成统计:
并行线程数: 5
总音频时长: 19452.48 秒
累积处理耗时(Sum ProcTime): 10386.92 秒 (所有线程耗时之和)
实际墙钟耗时(Wall Time):    2078.95 秒 (用户等待时间)
------------------------------
★ 平均单路 RTF (Average Latency RTF): 0.53396
   (注: 由于 5 路并发争抢GPU，该数值通常比单线程模式高)
★ 系统吞吐 RTF (Effective System RTF): 0.10687
   (注: 这是实际处理完所有数据与音频总时长的比值，数值越低越快)
------------------------------
系统吞吐倍速: 9.36x (每秒墙钟时间处理 9.36秒音频)
平均 WER: 25.63%
=================================================================
