nohup: ignoring input
----------------------------------------------------------------------
Sherpa-onnx 并行 TTFT 测试
并发数 (Threads): 49
计算公式: TTFT = (Chunks * 0.1s) + Parse_Time
模型加载完成。
----------------------------------------------------------------------
正在扫描文件列表: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean ...
共找到 2620 个音频文件。开始并行处理...
文件名                                      | 分片数    | 计算耗时(s)      | TTFT(s)   
237-126133-0006.wav                      | 11     | 0.2856       | 1.3856    
260-123288-0018.wav                      | 8      | 0.2159       | 1.0159    
237-126133-0002.wav                      | 11     | 0.2264       | 1.3264    
237-126133-0013.wav                      | 11     | 0.3186       | 1.4186    
237-126133-0019.wav                      | 11     | 0.2572       | 1.3572    
237-126133-0022.wav                      | 11     | 0.2850       | 1.3850    
237-126133-0003.wav                      | 11     | 0.2420       | 1.3420    
237-126133-0018.wav                      | 11     | 0.2205       | 1.3205    
260-123288-0003.wav                      | 8      | 0.2277       | 1.0277    
260-123288-0021.wav                      | 8      | 0.2399       | 1.0399    
237-126133-0016.wav                      | 11     | 0.2187       | 1.3187    
260-123288-0026.wav                      | 8      | 0.3111       | 1.1111    
237-126133-0001.wav                      | 11     | 0.2852       | 1.3852    
237-126133-0024.wav                      | 11     | 0.3049       | 1.4049    
260-123288-0001.wav                      | 11     | 0.1563       | 1.2563    
260-123288-0025.wav                      | 11     | 0.3405       | 1.4405    
237-126133-0017.wav                      | 14     | 0.3076       | 1.7076    
260-123288-0007.wav                      | 8      | 0.3630       | 1.1630    
260-123288-0016.wav                      | 8      | 0.2265       | 1.0265    
260-123288-0010.wav                      | 11     | 0.2555       | 1.3555    
260-123288-0006.wav                      | 11     | 0.3058       | 1.4058    
260-123288-0017.wav                      | 8      | 0.3288       | 1.1288    
260-123288-0009.wav                      | 8      | 0.2430       | 1.0430    
260-123288-0000.wav                      | 11     | 0.2873       | 1.3873    
237-126133-0012.wav                      | 14     | 0.1765       | 1.5765    
260-123288-0027.wav                      | 11     | 0.2041       | 1.3041    
260-123288-0012.wav                      | 11     | 0.2812       | 1.3812    
260-123288-0002.wav                      | 11     | 0.2215       | 1.3215    
260-123288-0013.wav                      | 11     | 0.2438       | 1.3438    
260-123288-0024.wav                      | 8      | 0.2935       | 1.0935    
237-126133-0011.wav                      | 14     | 0.2968       | 1.6968    
260-123288-0020.wav                      | 11     | 0.2527       | 1.3527    
260-123288-0015.wav                      | 11     | 0.2233       | 1.3233    
260-123286-0001.wav                      | 8      | 0.3327       | 1.1327    
260-123288-0014.wav                      | 11     | 0.2734       | 1.3734    
260-123286-0008.wav                      | 11     | 0.3967       | 1.4967    
260-123286-0012.wav                      | 8      | 0.3590       | 1.1590    
260-123288-0008.wav                      | 11     | 0.3656       | 1.4656    
260-123286-0023.wav                      | 8      | 0.3013       | 1.1013    
260-123286-0013.wav                      | 8      | 0.2894       | 1.0894    
260-123288-0005.wav                      | 11     | 0.3538       | 1.4538    
260-123288-0011.wav                      | 11     | 0.3816       | 1.4816    
260-123286-0005.wav                      | 8      | 0.4367       | 1.2367    
260-123286-0028.wav                      | 11     | 0.2106       | 1.3106    
260-123286-0006.wav                      | 8      | 0.3552       | 1.1552    
260-123286-0022.wav                      | 11     | 0.2139       | 1.3139    
260-123286-0027.wav                      | 8      | 0.3647       | 1.1647    
260-123286-0018.wav                      | 11     | 0.3812       | 1.4812    
260-123288-0019.wav                      | 11     | 0.4347       | 1.5347    
260-123286-0019.wav                      | 11     | 0.2558       | 1.3558    
260-123288-0004.wav                      | 14     | 0.3601       | 1.7601    
260-123286-0004.wav                      | 11     | 0.3168       | 1.4168    
260-123286-0000.wav                      | 11     | 0.2134       | 1.3134    
260-123286-0011.wav                      | 11     | 0.3085       | 1.4085    
260-123286-0014.wav                      | 14     | 0.3182       | 1.7182    
260-123440-0005.wav                      | 8      | 0.2602       | 1.0602    
260-123440-0019.wav                      | 8      | 0.1892       | 0.9892    
260-123286-0017.wav                      | 11     | 0.2690       | 1.3690    
260-123286-0020.wav                      | 11     | 0.2816       | 1.3816    
260-123286-0003.wav                      | 11     | 0.2603       | 1.3603    
260-123286-0024.wav                      | 11     | 0.2254       | 1.3254    
260-123286-0007.wav                      | 11     | 0.4028       | 1.5028    
260-123286-0002.wav                      | 14     | 0.2883       | 1.6883    
260-123286-0021.wav                      | 11     | 0.2893       | 1.3893    
260-123440-0013.wav                      | 5      | 0.3512       | 0.8512    
260-123440-0003.wav                      | 8      | 0.4240       | 1.2240    
260-123286-0029.wav                      | 11     | 0.2921       | 1.3921    
260-123286-0016.wav                      | 14     | 0.2376       | 1.6376    
260-123286-0009.wav                      | 11     | 0.2072       | 1.3072    
260-123286-0030.wav                      | 11     | 0.1840       | 1.2840    
260-123440-0012.wav                      | 8      | 0.1927       | 0.9927    
260-123440-0018.wav                      | 8      | 0.2761       | 1.0761    
260-123286-0010.wav                      | 11     | 0.2877       | 1.3877    
260-123440-0020.wav                      | 8      | 0.2296       | 1.0296    
260-123440-0000.wav                      | 8      | 0.2076       | 1.0076    
260-123286-0031.wav                      | 11     | 0.3452       | 1.4452    
260-123440-0002.wav                      | 8      | 0.2581       | 1.0581    
2094-142345-0044.wav                     | 8      | 0.2064       | 1.0064    
260-123286-0025.wav                      | 14     | 0.2723       | 1.6723    
260-123286-0026.wav                      | 11     | 0.3219       | 1.4219    
260-123440-0004.wav                      | 11     | 0.2246       | 1.3246    
260-123440-0011.wav                      | 8      | 0.2914       | 1.0914    
260-123440-0010.wav                      | 11     | 0.3030       | 1.4030    
260-123440-0007.wav                      | 11     | 0.3055       | 1.4055    
260-123440-0008.wav                      | 11     | 0.2020       | 1.3020    
2094-142345-0039.wav                     | 8      | 0.2045       | 1.0045    
260-123286-0015.wav                      | 11     | 0.3266       | 1.4266    
260-123440-0015.wav                      | 11     | 0.3302       | 1.4302    
2094-142345-0057.wav                     | 8      | 0.2865       | 1.0865    
260-123440-0009.wav                      | 11     | 0.3432       | 1.4432    
260-123440-0006.wav                      | 11     | 0.2742       | 1.3742    
260-123440-0016.wav                      | 11     | 0.3911       | 1.4911    
2094-142345-0048.wav                     | 8      | 0.3591       | 1.1591    
2094-142345-0055.wav                     | 11     | 0.2091       | 1.3091    
2094-142345-0019.wav                     | 11     | 0.2233       | 1.3233    
2094-142345-0035.wav                     | 8      | 0.2992       | 1.0992    
2094-142345-0017.wav                     | 8      | 0.3707       | 1.1707    
2094-142345-0020.wav                     | 8      | 0.3707       | 1.1707    
2094-142345-0023.wav                     | 8      | 0.4243       | 1.2243    
2094-142345-0029.wav                     | 8      | 0.4007       | 1.2007    
2094-142345-0004.wav                     | 11     | 0.2536       | 1.3536    
260-123440-0017.wav                      | 11     | 0.3816       | 1.4816    
260-123440-0014.wav                      | 11     | 0.3570       | 1.4570    
2094-142345-0000.wav                     | 11     | 0.2370       | 1.3370    
2094-142345-0033.wav                     | 11     | 0.3841       | 1.4841    
2094-142345-0015.wav                     | 11     | 0.2506       | 1.3506    
2094-142345-0053.wav                     | 8      | 0.4347       | 1.2347    
2094-142345-0030.wav                     | 11     | 0.2271       | 1.3271    
2094-142345-0046.wav                     | 11     | 0.2968       | 1.3968    
2094-142345-0047.wav                     | 11     | 0.3751       | 1.4751    
2094-142345-0045.wav                     | 11     | 0.2786       | 1.3786    
2094-142345-0058.wav                     | 8      | 0.4003       | 1.2003    
2094-142345-0032.wav                     | 8      | 0.3172       | 1.1172    
260-123440-0001.wav                      | 14     | 0.3226       | 1.7226    
2094-142345-0005.wav                     | 11     | 0.2456       | 1.3456    
2094-142345-0041.wav                     | 11     | 0.3400       | 1.4400    
2094-142345-0013.wav                     | 11     | 0.1863       | 1.2863    
2094-142345-0011.wav                     | 14     | 0.2421       | 1.6421    
2094-142345-0059.wav                     | 11     | 0.2254       | 1.3254    
2094-142345-0007.wav                     | 11     | 0.1722       | 1.2722    
2094-142345-0056.wav                     | 8      | 0.4084       | 1.2084    
2094-142345-0014.wav                     | 11     | 0.1664       | 1.2664    
2094-142345-0031.wav                     | 11     | 0.2048       | 1.3048    
2094-142345-0038.wav                     | 11     | 0.2623       | 1.3623    
2094-142345-0001.wav                     | 11     | 0.2060       | 1.3060    
2094-142345-0052.wav                     | 11     | 0.2380       | 1.3380    
2094-142345-0009.wav                     | 11     | 0.2678       | 1.3678    
2094-142345-0050.wav                     | 8      | 0.2381       | 1.0381    
2094-142345-0036.wav                     | 11     | 0.2226       | 1.3226    
2094-142345-0027.wav                     | 14     | 0.2414       | 1.6414    
2094-142345-0003.wav                     | 11     | 0.2350       | 1.3350    
2094-142345-0018.wav                     | 8      | 0.2799       | 1.0799    
2094-142345-0002.wav                     | 11     | 0.2809       | 1.3809    
2094-142345-0006.wav                     | 11     | 0.1710       | 1.2710    
2094-142345-0026.wav                     | 8      | 0.3098       | 1.1098    
5683-32866-0023.wav                      | 8      | 0.2447       | 1.0447    
2094-142345-0025.wav                     | 14     | 0.2966       | 1.6966    
2094-142345-0037.wav                     | 8      | 0.3110       | 1.1110    
2094-142345-0022.wav                     | 14     | 0.2787       | 1.6787    
2094-142345-0040.wav                     | 8      | 0.2624       | 1.0624    
2094-142345-0060.wav                     | 11     | 0.2228       | 1.3228    
2094-142345-0012.wav                     | 11     | 0.2879       | 1.3879    
5683-32866-0025.wav                      | 8      | 0.2462       | 1.0462    
2094-142345-0016.wav                     | 14     | 0.3028       | 1.7028    
